Longitude	Latitude	Elevation	Elevation	ShallowEC	DeepEC
-97.990158	41.275475	517.172	517.172	1.3	16.7
-97.990112	41.275471	517.125	517.125	1.5	17.6
-97.990051	41.275471	517.1	517.1	1.7	17.7
-97.989998	41.275471	517.066	517.066	2.1	18.9
-97.989944	41.275471	516.966	516.966	2.2	18.5
-97.989883	41.275475	516.833	516.833	2.4	21.7
-97.989838	41.275475	516.808	516.808	1.7	21.4
-97.989792	41.275471	516.907	516.907	1.8	18.8
-97.989731	41.275471	517.031	517.031	1.3	17.8
-97.98967	41.275471	517.141	517.141	0.8	14.2
-97.989616	41.275471	517.21	517.21	0.8	13.1
-97.989548	41.275471	517.234	517.234	0.9	12.7
-97.989487	41.275471	517.245	517.245	0.9	9
-97.989426	41.275471	517.25	517.25	1.1	10.7
-97.989372	41.275471	517.249	517.249	0.9	9.1
-97.989304	41.275471	517.237	517.237	0.7	6.8
-97.989243	41.275471	517.211	517.211	0.7	6
-97.989182	41.275471	517.192	517.192	0.7	6
-97.989113	41.275471	517.19	517.19	0.7	6.4
-97.989044	41.275471	517.195	517.195	0.7	6.4
-97.988983	41.275471	517.201	517.201	0.7	5.6
-97.988914	41.275471	517.206	517.206	0.6	5.1
-97.988846	41.275471	517.224	517.224	0.6	4.6
-97.988785	41.275471	517.218	517.218	0.7	5.5
-97.988724	41.275471	517.213	517.213	0.8	7.7
-97.988655	41.275471	517.226	517.226	1	6.4
-97.988586	41.275471	517.234	517.234	0.8	4.2
-97.988518	41.275471	517.25	517.25	0.7	3.5
-97.988449	41.275471	517.249	517.249	0.7	3.8
-97.98838	41.275471	517.23	517.23	0.7	4.1
-97.988312	41.275471	517.209	517.209	0.7	5
-97.988235	41.275471	517.194	517.194	0.7	4.9
-97.988167	41.275471	517.186	517.186	0.7	4.8
-97.988098	41.275471	517.172	517.172	0.8	6
-97.988037	41.275471	517.152	517.152	0.8	5.2
-97.987976	41.275471	517.13	517.13	1	6
-97.987907	41.275471	517.113	517.113	0.9	6.4
-97.987839	41.275471	517.097	517.097	0.9	6.1
-97.987778	41.275467	517.091	517.091	0.8	5.9
-97.987717	41.275463	517.095	517.095	0.8	6.4
-97.987648	41.275463	517.07	517.07	0.9	6.2
-97.987579	41.275463	517.043	517.043	0.8	5.2
-97.987503	41.275463	517.029	517.029	1	5.8
-97.987434	41.275463	517.018	517.018	1.1	5.9
-97.987366	41.275463	517.014	517.014	1	5.2
-97.987289	41.275463	517.007	517.007	1.2	5.2
-97.987228	41.275463	517	517	1	5.8
-97.98716	41.275463	516.987	516.987	1	5.7
-97.987091	41.275463	516.944	516.944	0.6	3.3
-97.987015	41.275463	516.908	516.908	0.4	2.8
-97.986946	41.275463	516.9	516.9	0.4	2.6
-97.986877	41.275463	516.881	516.881	0.3	2.4
-97.986816	41.275463	516.885	516.885	0.3	3.3
-97.986755	41.275463	516.908	516.908	0.4	2.6
-97.986687	41.275463	516.893	516.893	0.7	3.7
-97.986618	41.275463	516.865	516.865	0.7	4.2
-97.986557	41.275463	516.846	516.846	0.7	5.6
-97.986496	41.275463	516.819	516.819	0.8	5.6
-97.986427	41.275463	516.791	516.791	0.9	6.4
-97.986359	41.275459	516.746	516.746	1.3	10.7
-97.986298	41.275455	516.692	516.692	1.3	12.4
-97.986221	41.275455	516.666	516.666	1.3	10.5
-97.986145	41.275455	516.638	516.638	1.2	8.8
-97.986084	41.275455	516.64	516.64	1.2	10.7
-97.986023	41.275455	516.687	516.687	0.9	9.6
-97.985954	41.275455	516.683	516.683	1.1	11.5
-97.985886	41.275455	516.628	516.628	1.3	10.6
-97.985825	41.275455	516.58	516.58	1.2	11.3
-97.985764	41.275455	516.543	516.543	1.3	12.2
-97.985695	41.275455	516.507	516.507	1.6	14.7
-97.985626	41.275452	516.485	516.485	1.5	12.7
-97.98555	41.275448	516.477	516.477	1.6	15.2
-97.985481	41.275448	516.456	516.456	1.4	15.9
-97.985413	41.275448	516.442	516.442	1.5	13.7
-97.985359	41.275448	516.426	516.426	1.5	18.8
-97.985306	41.275448	516.394	516.394	2	22.1
-97.98526	41.275448	516.378	516.378	1.8	19.8
-97.985222	41.275448	516.339	516.339	1.4	17.8
-97.985184	41.275448	516.315	516.315	1.4	22.4
-97.98513	41.275444	516.334	516.334	1.4	10.7
-97.985085	41.27544	516.367	516.367	1.2	10.4
-97.985031	41.27544	516.368	516.368	1.3	9.6
-97.984978	41.27544	516.328	516.328	1.4	12.5
-97.984924	41.27544	516.298	516.298	1.6	15.4
-97.984871	41.27544	516.275	516.275	2	18.6
-97.984818	41.27544	516.273	516.273	2.1	17.7
-97.984772	41.27544	516.282	516.282	1.9	16.1
-97.984718	41.27544	516.282	516.282	1.5	19.1
-97.984665	41.27544	516.266	516.266	1.4	19.1
-97.984604	41.27544	516.234	516.234	1.1	17.2
-97.984543	41.27544	516.216	516.216	1	18.1
-97.984489	41.27544	516.192	516.192	1.1	20.8
-97.984436	41.275436	516.168	516.168	1.4	19.4
-97.984375	41.275433	516.166	516.166	1.4	16.2
-97.984314	41.275433	516.165	516.165	1.1	12.4
-97.984268	41.275433	516.172	516.172	1.3	16
-97.984222	41.275433	516.177	516.177	1.5	18.6
-97.984161	41.275433	516.166	516.166	1.9	20.2
-97.984108	41.275433	516.145	516.145	1.7	19.4
-97.984055	41.275433	516.125	516.125	2	20.2
-97.984009	41.275433	516.121	516.121	2.2	21.2
-97.983971	41.275433	516.122	516.122	2.4	23.4
-97.983932	41.275433	516.108	516.108	1.6	28.7
-97.983887	41.275429	516.107	516.107	1.5	16.8
-97.983864	41.275425	516.115	516.115	1.8	19.9
-97.983841	41.275425	516.114	516.114	2	14
-97.983803	41.275425	516.092	516.092	2.2	22
-97.98378	41.275425	516.063	516.063	2.4	26.1
-97.983765	41.275425	516.03	516.03	2.3	32.4
-97.983742	41.275433	515.994	515.994	2.9	36.1
-97.983727	41.275448	515.973	515.973	4	40.2
-97.983719	41.275463	515.977	515.977	4.4	43.9
-97.983719	41.275475	515.986	515.986	5.3	43.1
-97.983727	41.27549	516.001	516.001	6.3	43.2
-97.983734	41.275501	516.036	516.036	7.2	48.4
-97.983749	41.275513	516.064	516.064	3.2	33.4
-97.983765	41.27552	516.087	516.087	1.9	31.1
-97.983788	41.27552	516.12	516.12	1.7	18.8
-97.983826	41.275517	516.148	516.148	1.4	16.3
-97.983864	41.275509	516.16	516.16	1.4	18.1
-97.983902	41.275505	516.169	516.169	1.6	17
-97.983948	41.275505	516.185	516.185	2	20.6
-97.983994	41.275505	516.188	516.188	1.9	18.3
-97.984039	41.275505	516.176	516.176	1.6	15.2
-97.984085	41.275505	516.17	516.17	1.5	15.5
-97.984146	41.275505	516.179	516.179	1.4	16.4
-97.984207	41.275505	516.192	516.192	1.3	15.8
-97.984261	41.275505	516.208	516.208	1.2	13.9
-97.984329	41.275505	516.225	516.225	1.3	14.5
-97.984383	41.275505	516.215	516.215	1.3	14.1
-97.984436	41.275505	516.193	516.193	1.1	18
-97.984505	41.275505	516.202	516.202	1.1	17.4
-97.984558	41.275505	516.232	516.232	1.2	18.2
-97.984612	41.275505	516.268	516.268	1.2	16.8
-97.984665	41.275505	516.302	516.302	1.2	16.3
-97.984726	41.275509	516.325	516.325	1.3	11.5
-97.984787	41.275513	516.337	516.337	1.1	10
-97.98484	41.275513	516.326	516.326	1.7	11.9
-97.984886	41.275513	516.31	516.31	1.5	20.8
-97.98494	41.275513	516.333	516.333	1.2	15.4
-97.985001	41.275513	516.372	516.372	1	11.8
-97.985062	41.275513	516.385	516.385	1.1	11.6
-97.985115	41.275513	516.38	516.38	1	19.2
-97.985153	41.275513	516.379	516.379	1	23.5
-97.985199	41.275513	516.385	516.385	0.9	22.3
-97.985237	41.275513	516.396	516.396	1.1	20.4
-97.98526	41.275513	516.399	516.399	1.2	18
-97.985291	41.275513	516.392	516.392	1.2	15
-97.985321	41.275513	516.396	516.396	1.2	15.3
-97.985359	41.275513	516.407	516.407	1.2	16.2
-97.985413	41.275513	516.417	516.417	1.2	15.6
-97.985458	41.275517	516.435	516.435	1.3	14.3
-97.985504	41.27552	516.46	516.46	1.3	15.5
-97.98555	41.27552	516.47	516.47	1.5	14.6
-97.985611	41.27552	516.476	516.476	1.6	15.1
-97.985672	41.27552	516.505	516.505	1.3	14.7
-97.985733	41.27552	516.536	516.536	1.4	15
-97.985794	41.27552	516.568	516.568	1.3	15.5
-97.985855	41.27552	516.598	516.598	1	14.5
-97.985916	41.27552	516.605	516.605	1.1	10.7
-97.985985	41.27552	516.601	516.601	1.2	9.5
-97.986053	41.27552	516.605	516.605	1.2	12.1
-97.986115	41.27552	516.613	516.613	1.3	13.1
-97.986183	41.27552	516.641	516.641	1.3	13.5
-97.986252	41.27552	516.669	516.669	1.1	14
-97.986313	41.275524	516.688	516.688	1	12.8
-97.986374	41.275528	516.732	516.732	1	12.5
-97.986443	41.275528	516.785	516.785	0.9	12
-97.986511	41.275528	516.831	516.831	0.8	8.7
-97.986588	41.275528	516.87	516.87	0.7	8
-97.986649	41.275528	516.89	516.89	0.7	5.5
-97.986717	41.275528	516.876	516.876	0.5	4
-97.986786	41.275528	516.865	516.865	0.4	3.3
-97.986862	41.275528	516.888	516.888	0.4	3.3
-97.986923	41.275528	516.905	516.905	0.4	3.4
-97.986984	41.275528	516.901	516.901	0.4	3.5
-97.987045	41.275528	516.921	516.921	0.6	4.5
-97.987106	41.275528	516.948	516.948	1.1	9.1
-97.987167	41.275528	516.956	516.956	0.7	14.3
-97.987228	41.275528	516.963	516.963	0.7	13.4
-97.987289	41.275528	516.973	516.973	0.7	12.5
-97.98735	41.275528	516.984	516.984	0.7	10.8
-97.987419	41.275528	516.984	516.984	1	9.9
-97.987488	41.275532	516.98	516.98	1	9.7
-97.987549	41.275536	516.991	516.991	0.9	10.4
-97.98761	41.275536	517.009	517.009	1	9.5
-97.987679	41.275536	517.028	517.028	0.9	8
-97.987747	41.275536	517.041	517.041	0.8	7.9
-97.987808	41.275536	517.051	517.051	0.8	8.2
-97.987869	41.275536	517.063	517.063	0.9	8.1
-97.98793	41.275536	517.083	517.083	0.9	8.5
-97.987991	41.275536	517.113	517.113	0.6	7.2
-97.988052	41.275536	517.127	517.127	0.7	7.1
-97.988129	41.275536	517.13	517.13	0.7	7.8
-97.988205	41.275536	517.133	517.133	0.8	6.9
-97.988266	41.275536	517.142	517.142	0.8	6.9
-97.988342	41.275536	517.152	517.152	0.7	6
-97.988411	41.275536	517.171	517.171	0.6	5.7
-97.98848	41.275536	517.179	517.179	0.6	6.1
-97.988541	41.275536	517.167	517.167	0.8	7.2
-97.988602	41.275536	517.167	517.167	0.7	6.9
-97.98867	41.275536	517.166	517.166	0.7	6.8
-97.988739	41.275536	517.16	517.16	0.7	5.9
-97.988815	41.275536	517.156	517.156	0.6	5.5
-97.988884	41.275536	517.137	517.137	0.7	6.6
-97.988953	41.275536	517.12	517.12	0.7	6.6
-97.989014	41.275536	517.111	517.111	0.7	6.4
-97.989075	41.275536	517.105	517.105	0.7	6.6
-97.989143	41.275543	517.109	517.109	0.7	6.4
-97.989197	41.275547	517.112	517.112	0.6	6.3
-97.989258	41.275547	517.108	517.108	0.6	6
-97.989319	41.275547	517.116	517.116	0.8	6
-97.989372	41.275547	517.129	517.129	0.8	9.5
-97.989426	41.275547	517.138	517.138	1	12.5
-97.989487	41.275547	517.141	517.141	0.8	11.1
-97.989548	41.275547	517.134	517.134	1	15.3
-97.989601	41.275547	517.122	517.122	1.2	15.7
-97.989655	41.275547	517.084	517.084	1.1	15.9
-97.9897	41.275547	517.02	517.02	0.7	20.9
-97.989761	41.275547	516.913	516.913	0.9	23.8
-97.989822	41.275547	516.827	516.827	1.1	20.6
-97.989868	41.275547	516.867	516.867	1.1	25.2
-97.989929	41.275547	516.974	516.974	0.9	29.9
-97.98999	41.275547	517.058	517.058	0.9	24.2
-97.990051	41.275547	517.114	517.114	0.8	20.8
-97.990105	41.275547	517.158	517.158	0.8	24.7
-97.990173	41.275547	517.214	517.214	0.8	26.2
-97.990234	41.275547	517.271	517.271	0.8	24.1
-97.990295	41.275547	517.31	517.31	0.9	33
-97.990349	41.275547	517.339	517.339	0.7	9
-97.990417	41.275547	517.374	517.374	0.6	6.6
-97.990479	41.275547	517.407	517.407	0.7	9.5
-97.99054	41.275547	517.426	517.426	0.7	8.3
-97.990593	41.275547	517.44	517.44	0.7	7.8
-97.990662	41.275547	517.453	517.453	0.7	7.9
-97.990715	41.275547	517.468	517.468	0.8	8.4
-97.990768	41.275547	517.497	517.497	0.8	8.2
-97.990837	41.275547	517.535	517.535	0.7	9
-97.990891	41.275547	517.57	517.57	0.7	7.5
-97.990952	41.275547	517.612	517.612	0.7	8
-97.991013	41.275547	517.662	517.662	0.7	8.9
-97.991066	41.275547	517.711	517.711	0.8	8.5
-97.991119	41.275547	517.752	517.752	0.7	8.3
-97.99118	41.275547	517.778	517.778	0.7	7.5
-97.991234	41.275547	517.811	517.811	0.6	8.4
-97.991287	41.275547	517.839	517.839	0.6	8.3
-97.991341	41.275547	517.863	517.863	0.5	8.7
-97.991394	41.275547	517.89	517.89	0.6	8.7
-97.991447	41.275547	517.91	517.91	0.6	9.5
-97.991501	41.275547	517.93	517.93	0.7	9.1
-97.991547	41.275547	517.962	517.962	0.7	6.5
-97.9916	41.275547	517.984	517.984	0.8	6.7
-97.991669	41.275547	517.997	517.997	0.9	8.9
-97.991722	41.275547	518.027	518.027	0.8	7.6
-97.991776	41.275547	518.051	518.051	0.7	8.4
-97.991837	41.275547	518.088	518.088	0.6	4.9
-97.991898	41.275547	518.138	518.138	0.7	5.1
-97.991951	41.275551	518.161	518.161	0.5	5.6
-97.992004	41.275555	518.162	518.162	0.5	5.9
-97.992058	41.275555	518.166	518.166	0.5	5.8
-97.992111	41.275555	518.187	518.187	0.4	5.6
-97.992165	41.275555	518.216	518.216	0.5	6.1
-97.99221	41.275555	518.239	518.239	0.5	6.1
-97.992264	41.275555	518.274	518.274	0.5	6
-97.99231	41.275555	518.322	518.322	0.5	5.3
-97.992355	41.275555	518.357	518.357	0.4	5.6
-97.992409	41.275555	518.398	518.398	0.4	5.2
-97.992447	41.275555	518.456	518.456	0.5	3.6
-97.992493	41.275555	518.513	518.513	0.4	3
-97.992538	41.275555	518.57	518.57	0.4	3.9
-97.992577	41.275555	518.613	518.613	0.6	5.6
-97.992615	41.275555	518.643	518.643	0.5	5.5
-97.992668	41.275555	518.688	518.688	0.5	5.3
-97.992722	41.275555	518.728	518.728	0.4	6
-97.99276	41.275555	518.761	518.761	0.5	6.7
-97.992798	41.275555	518.779	518.779	0.5	7.4
-97.992836	41.275555	518.768	518.768	0.5	6.7
-97.992874	41.275555	518.741	518.741	0.4	4.9
-97.992905	41.275555	518.729	518.729	0.5	6.5
-97.992928	41.275558	518.733	518.733	0.4	4.8
-97.99295	41.275562	518.755	518.755	0.4	5.2
-97.992981	41.275566	518.799	518.799	0.5	5.7
-97.992996	41.275578	518.84	518.84	0.4	3.8
-97.993011	41.275593	518.904	518.904	0.4	2.4
-97.993019	41.275612	519.007	519.007	0.4	3.6
-97.993019	41.275627	519.096	519.096	0.5	2.9
-97.993019	41.275642	519.162	519.162	0.5	3.5
-97.993011	41.275658	519.207	519.207	0.8	4.2
-97.992996	41.275673	519.206	519.206	0.9	3.3
-97.992981	41.275681	519.174	519.174	0.5	2.8
-97.99295	41.275688	519.134	519.134	0.5	2.7
-97.99292	41.275688	519.099	519.099	0.5	2.9
-97.992889	41.275681	519.073	519.073	0.5	3.6
-97.992859	41.275673	519.027	519.027	0.5	3.9
-97.992836	41.275665	518.996	518.996	0.5	3.5
-97.992805	41.275658	518.977	518.977	0.5	4.3
-97.992775	41.275654	518.939	518.939	0.4	4.1
-97.992737	41.27565	518.887	518.887	0.5	4.7
-97.992699	41.27565	518.835	518.835	0.5	4.9
-97.992653	41.27565	518.777	518.777	0.5	5.1
-97.992599	41.27565	518.713	518.713	0.5	4.5
-97.992554	41.27565	518.67	518.67	0.5	5
-97.992508	41.27565	518.606	518.606	0.5	4.9
-97.992462	41.27565	518.54	518.54	0.5	5.2
-97.992424	41.27565	518.5	518.5	0.5	4.4
-97.992371	41.27565	518.463	518.463	0.5	4.2
-97.992325	41.27565	518.437	518.437	0.5	4.3
-97.992279	41.27565	518.415	518.415	0.5	4.3
-97.992233	41.27565	518.391	518.391	0.5	4.7
-97.99218	41.27565	518.354	518.354	0.6	4.8
-97.992126	41.27565	518.315	518.315	0.5	4.8
-97.992081	41.27565	518.293	518.293	0.6	6
-97.992035	41.27565	518.264	518.264	0.6	5.4
-97.991989	41.27565	518.245	518.245	0.6	4
-97.991936	41.27565	518.229	518.229	0.6	6
-97.991882	41.27565	518.201	518.201	0.7	6.2
-97.991829	41.27565	518.178	518.178	0.7	6.6
-97.991776	41.27565	518.15	518.15	0.7	6.9
-97.991714	41.27565	518.117	518.117	0.8	7.9
-97.991653	41.27565	518.081	518.081	0.7	8.3
-97.991608	41.27565	518.051	518.051	0.6	7.3
-97.991554	41.27565	518.029	518.029	0.6	9.4
-97.991501	41.27565	518	518	0.8	7.4
-97.991447	41.27565	517.969	517.969	0.8	6.9
-97.991394	41.27565	517.929	517.929	0.8	7.8
-97.991333	41.275646	517.893	517.893	0.9	8.9
-97.991272	41.275646	517.862	517.862	0.8	8.6
-97.991219	41.27565	517.814	517.814	0.8	6.6
-97.991165	41.27565	517.76	517.76	0.8	6.1
-97.991104	41.27565	517.712	517.712	0.7	5.3
-97.991058	41.27565	517.682	517.682	0.8	6.3
-97.990997	41.27565	517.652	517.652	0.7	6.2
-97.990944	41.27565	517.62	517.62	0.7	5.8
-97.990891	41.27565	517.589	517.589	0.7	5.7
-97.990822	41.27565	517.547	517.547	0.8	5.6
-97.990768	41.275646	517.511	517.511	0.8	5.9
-97.990707	41.275642	517.474	517.474	0.8	6
-97.990646	41.275642	517.439	517.439	0.7	7
-97.990585	41.275646	517.411	517.411	0.8	6.5
-97.990524	41.275646	517.389	517.389	0.9	6.7
-97.990471	41.275642	517.358	517.358	0.7	7.5
-97.990417	41.275642	517.322	517.322	1.1	10.5
-97.990356	41.275642	517.295	517.295	1.1	12.5
-97.990295	41.275642	517.264	517.264	1	15
-97.990242	41.275642	517.224	517.224	0.9	16.9
-97.990189	41.275642	517.18	517.18	0.9	16.6
-97.990128	41.275642	517.135	517.135	0.9	18.1
-97.990067	41.275642	517.092	517.092	1.2	17
-97.990013	41.275642	517.032	517.032	1.3	10.3
-97.98996	41.275642	516.959	516.959	1.1	11.1
-97.989899	41.275642	516.882	516.882	1.3	14.7
-97.989845	41.275642	516.854	516.854	1.3	15.4
-97.989792	41.275642	516.922	516.922	1.3	13.8
-97.989738	41.275642	517.015	517.015	1.1	10.8
-97.989685	41.275642	517.074	517.074	1	12.8
-97.989624	41.275642	517.106	517.106	1.4	14
-97.989563	41.275642	517.106	517.106	1.3	13.5
-97.98951	41.275642	517.1	517.1	1	12.2
-97.989456	41.275642	517.105	517.105	1.2	9.6
-97.989403	41.275642	517.1	517.1	1	11.5
-97.989349	41.275642	517.096	517.096	0.7	9.4
-97.989304	41.275642	517.099	517.099	0.6	6.4
-97.989243	41.275642	517.099	517.099	0.7	6.5
-97.989182	41.275642	517.098	517.098	0.7	6.4
-97.989128	41.275642	517.105	517.105	0.6	5.5
-97.989075	41.275642	517.125	517.125	0.6	5.2
-97.989021	41.275642	517.141	517.141	0.6	5.4
-97.988968	41.275642	517.157	517.157	0.6	5.6
-97.988907	41.275642	517.179	517.179	0.6	5.4
-97.988846	41.275642	517.188	517.188	0.6	5.4
-97.988785	41.275642	517.186	517.186	0.6	4.8
-97.988724	41.275639	517.177	517.177	0.6	5.1
-97.98867	41.275635	517.156	517.156	0.6	5.8
-97.988602	41.275635	517.147	517.147	0.6	6
-97.988541	41.275635	517.161	517.161	0.6	5.2
-97.98848	41.275635	517.177	517.177	0.5	4.3
-97.988411	41.275635	517.17	517.17	0.6	5.5
-97.988358	41.275635	517.145	517.145	0.6	4.9
-97.988297	41.275635	517.12	517.12	0.7	5.2
-97.988235	41.275635	517.11	517.11	0.7	5
-97.988167	41.275635	517.111	517.111	0.8	5.8
-97.988098	41.275635	517.126	517.126	0.8	7.1
-97.988045	41.275635	517.137	517.137	0.8	6.9
-97.987991	41.275635	517.124	517.124	0.9	6.9
-97.987923	41.275635	517.102	517.102	0.9	7
-97.987854	41.275635	517.082	517.082	0.8	6.6
-97.987801	41.275635	517.07	517.07	0.8	6.2
-97.987747	41.275635	517.052	517.052	0.8	5
-97.987686	41.275635	517.039	517.039	0.9	5.8
-97.98764	41.275635	517.021	517.021	0.9	7.8
-97.987579	41.275635	517.003	517.003	0.8	7.4
-97.987526	41.275635	516.987	516.987	0.7	6.5
-97.987473	41.275635	516.972	516.972	0.7	6.3
-97.987419	41.275635	516.969	516.969	0.6	5.6
-97.987366	41.275635	516.959	516.959	0.7	5.8
-97.987312	41.275635	516.946	516.946	0.8	7
-97.987259	41.275631	516.938	516.938	0.9	7.7
-97.987198	41.275627	516.927	516.927	0.9	8.5
-97.987137	41.275627	516.922	516.922	1.1	5.5
-97.987083	41.275627	516.892	516.892	0.7	4.5
-97.987038	41.275627	516.862	516.862	0.6	4.8
-97.986984	41.275631	516.836	516.836	0.5	4.2
-97.986923	41.275635	516.817	516.817	0.8	3.5
-97.986862	41.275635	516.82	516.82	0.9	6.5
-97.986809	41.275631	516.825	516.825	0.9	8.5
-97.986755	41.275627	516.833	516.833	1	9.4
-97.986694	41.275627	516.81	516.81	0.9	6.1
-97.986633	41.275627	516.779	516.779	1	6.3
-97.98658	41.275627	516.757	516.757	0.9	7
-97.986526	41.275627	516.727	516.727	0.9	7.9
-97.986458	41.275627	516.701	516.701	0.9	7.4
-97.986404	41.275627	516.672	516.672	1	9.3
-97.986343	41.275627	516.64	516.64	1	10.9
-97.986282	41.275627	516.627	516.627	0.9	11.6
-97.986214	41.275627	516.639	516.639	1.1	9.8
-97.98616	41.275627	516.65	516.65	1.4	12.3
-97.986099	41.275627	516.651	516.651	1	7.4
-97.986038	41.275627	516.633	516.633	1	9
-97.985977	41.275623	516.613	516.613	0.9	7.1
-97.985916	41.27562	516.593	516.593	1.1	10.8
-97.985863	41.27562	516.568	516.568	1.3	13.4
-97.985809	41.27562	516.547	516.547	1.2	13.8
-97.985741	41.27562	516.52	516.52	1.2	13.8
-97.985672	41.27562	516.497	516.497	1.2	13.6
-97.985619	41.27562	516.482	516.482	1.2	13
-97.985565	41.275616	516.482	516.482	1.2	13.4
-97.985497	41.275612	516.495	516.495	1.1	9.2
-97.985428	41.275612	516.503	516.503	0.9	8.1
-97.985367	41.275612	516.492	516.492	1	8.1
-97.985306	41.275612	516.487	516.487	1.1	7.6
-97.985245	41.275612	516.484	516.484	0.9	6.5
-97.985184	41.275612	516.471	516.471	0.8	6.2
-97.985123	41.275612	516.454	516.454	0.9	6.8
-97.985062	41.275612	516.422	516.422	0.9	8
-97.985008	41.275612	516.385	516.385	1.2	10.8
-97.98494	41.275612	516.376	516.376	1.2	11.9
-97.984886	41.275604	516.388	516.388	0.8	7.8
-97.98484	41.2756	516.385	516.385	0.8	8.2
-97.984787	41.2756	516.369	516.369	0.9	9.1
-97.984726	41.2756	516.357	516.357	1.2	11.4
-97.98468	41.2756	516.354	516.354	1	13
-97.984627	41.2756	516.35	516.35	1	13.8
-97.984573	41.2756	516.349	516.349	1.1	13.5
-97.984512	41.2756	516.339	516.339	1	13.6
-97.984467	41.2756	516.327	516.327	1	10.8
-97.984421	41.2756	516.324	516.324	1	10.1
-97.98436	41.2756	516.305	516.305	1	10.7
-97.984299	41.2756	516.276	516.276	0.8	10.2
-97.984253	41.2756	516.246	516.246	0.9	13.4
-97.984207	41.275597	516.219	516.219	1.2	15.6
-97.984154	41.275593	516.19	516.19	1.2	15.9
-97.984108	41.275593	516.167	516.167	1.3	16.8
-97.984055	41.275593	516.159	516.159	1.4	16.7
-97.984016	41.275593	516.177	516.177	1.6	17
-97.983978	41.275593	516.186	516.186	1.5	18
-97.983932	41.275593	516.177	516.177	1.5	18.2
-97.983902	41.275589	516.197	516.197	1.5	19
-97.983871	41.275585	516.209	516.209	1.4	11.6
-97.983841	41.275581	516.184	516.184	1.3	18.7
-97.983803	41.275578	516.156	516.156	1.6	26.5
-97.98378	41.275578	516.102	516.102	2.1	29.7
-97.983757	41.275578	516.027	516.027	3.3	49.9
-97.983734	41.275581	515.944	515.944	6.1	83.2
-97.983719	41.275593	515.857	515.857	5.4	75.8
-97.983711	41.275612	515.803	515.803	5.7	69.8
-97.983711	41.275627	515.787	515.787	3.5	47.1
-97.983711	41.275642	515.792	515.792	3.3	41.7
-97.983719	41.275658	515.797	515.797	4.3	45.8
-97.983734	41.275673	515.82	515.82	3.3	55.2
-97.983749	41.275677	515.86	515.86	3.9	63.7
-97.983772	41.275677	515.93	515.93	3.7	59.2
-97.983803	41.275677	515.991	515.991	3	43.7
-97.983841	41.275673	516.04	516.04	2.7	32.2
-97.983871	41.275669	516.092	516.092	2.5	30.6
-97.98391	41.275669	516.13	516.13	2.4	22.4
-97.983963	41.275669	516.15	516.15	2.2	19.8
-97.984009	41.275669	516.158	516.158	2	18.8
-97.984055	41.275665	516.173	516.173	1.7	14.2
-97.984108	41.275665	516.198	516.198	1.7	12.9
-97.984154	41.275669	516.234	516.234	1.6	11
-97.984207	41.275669	516.281	516.281	1.4	9.4
-97.984268	41.275669	516.32	516.32	1.5	11.1
-97.984314	41.275669	516.349	516.349	1	8.2
-97.984375	41.275669	516.366	516.366	1	8.3
-97.984436	41.275669	516.376	516.376	1.1	10.7
-97.984489	41.275669	516.383	516.383	1	9.5
-97.984543	41.275669	516.393	516.393	1	8.9
